src/features/customization/screens/CustomizationPreviewScreen.tsx(345,25): error TS2339: Property 'textPrimary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(352,25): error TS2339: Property 'textTertiary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(364,25): error TS2339: Property 'surface' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/customization/screens/CustomizationPreviewScreen.tsx(367,25): error TS2339: Property 'textTertiary' does not exist on type '{ readonly brand: { terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }; ... 17 more ...; readonly gradient: { ...; }; }'.
src/features/notifications/screens/NotificationsScreen.tsx(40,66): error TS2339: Property 'primary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/onboarding/screens/steps/CompleteStep.tsx(34,29): error TS2339: Property 'secondaryLight' does not exist on type 'FlatColors'.
src/features/profile/screens/components/BodyTypeCard.tsx(137,68): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/BodyTypeCard.tsx(143,30): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/BodyTypeCard.tsx(150,28): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/BodyTypeCard.tsx(164,42): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/BodyTypeCard.tsx(165,63): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/BodyTypeCard.tsx(221,71): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/BodyTypeCard.tsx(336,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
src/features/profile/screens/components/BodyTypeCard.tsx(344,25): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/BodyTypeCard.tsx(391,35): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/components/BodyTypeCard.tsx(406,29): error TS2339: Property 'warmPrimary' does not exist on type 'FlatColors'.
